ProductId,TagId
P474820,85
P474820,3776
P474820,4725
P457411,85
P457411,4657
P457411,4699
P500289,85
P500289,4657
P500289,4698
P501553,85
P501553,4658
P501553,81
P501418,85
P501418,4658
P501418,87
P467610,85
P467610,4658
P467610,81
P474821,85
P474821,4657
P474821,4695
P467612,85
P467612,4657
P467612,4694
P467611,85
P467611,4658
P467611,87
P500876,85
P500876,4657
P500876,4698
P504787,85
P504787,4658
P504787,81
P505032,85
P505032,4652
P472021,907
P472021,4660
P472023,907
P472023,4665
P472023,4705
P472025,907
P472025,4665
P472025,4705
P482260,907
P482260,4660
P482260,4706
P504988,907
P504988,4665
P472024,907
P472024,644
P472024,4708
P472022,907
P472022,4660
P472022,4760
P481342,907
P481342,4652
P481067,4644
P481067,4656
P481067,4782
P481075,4644
P481075,4656
P481075,4782
P481068,4644
P481068,4656
P481068,4782
P500881,4644
P500881,4656
P500881,4782
P481069,4644
P481069,4656
P481069,4782
P500862,4644
P500862,4656
P500862,4782
P481072,4644
P481072,4656
P481072,4782
P481073,4644
P481073,4656
P481073,4782
P503686,4644
P503686,4656
P503686,4782
P481070,4644
P481070,4656
P481070,4782
P501762,4644
P501762,4656
P501762,4782
P468353,514
P468353,133
P468353,437
P484039,514
P484039,472
P484039,4717
P481968,514
P481968,133
P481968,437
P479311,514
P479311,133
P479311,437
P481694,514
P481694,472
P481694,461
P469461,514
P469461,766
P469461,335
P501512,514
P501512,133
P501512,4730
P482522,514
P482522,133
P482522,538
P504051,514
P504051,766
P504051,335
P469455,514
P469455,472
P469455,327
P473701,514
P473701,472
P473701,438
P481696,514
P481696,472
P481696,4746
P469460,514
P469460,472
P469460,461
P479949,514
P479949,4652
P469458,514
P469458,4672
P501014,514
P501014,4672
P502023,514
P502023,133
P502023,4741
P475525,514
P475525,4652
P469459,514
P469459,766
P469459,481
P469456,514
P469456,472
P469456,4717
P469457,514
P469457,472
P469457,327
P504669,514
P504669,472
P504669,327
P469454,907
P469454,4660
P469454,4706
P481695,514
P481695,472
P481695,461
P404918,514
P404918,1174
P396014,514
P396014,1174
P381211,514
P381211,1174
P381210,514
P381210,1174
P416422,514
P416422,1174
P385341,514
P385341,1174
P430966,514
P430966,1174
P381312,514
P381312,1174
P381313,514
P381313,1174
P381311,514
P381311,1174
P381213,514
P381213,1174
P459147,514
P459147,1174
P438934,4644
P438934,4675
P438934,4761
P500119,514
P500119,1174
P459146,514
P459146,1174
P477418,514
P477418,1174
P501231,1
P501231,4652
P501231,4686
P500792,1
P500792,3589
P500792,4688
P501232,1
P501232,3589
P501232,4688
P500766,1
P500766,3589
P500766,37
P501152,1
P501152,3589
P501152,37
P501218,1
P501218,3589
P501218,37
P501263,1
P501263,3589
P501263,4688
P501257,1
P501257,4655
P501257,4691
P501287,1
P501287,3589
P501287,4688
P501266,1
P501266,3589
P501266,37
P501297,1
P501297,4655
P501297,4693
P501252,1
P501252,3589
P501252,4688
P501220,1
P501220,3589
P501220,4688
P501303,1
P501303,3589
P501303,37
P501291,1
P501291,3589
P501291,37
P501227,1
P501227,3589
P501227,37
P405462,1
P405462,3589
P405462,37
P405456,1
P405456,3589
P405456,37
P405468,1
P405468,3589
P405468,37
P448181,907
P448181,4677
P448181,4752
P429043,907
P429043,4677
P429043,4752
P473268,907
P473268,4645
P430809,907
P430809,4652
P473269,907
P473269,4677
P473269,4783
P443352,907
P443352,4645
P423688,907
P423688,4665
P423688,4712
P423148,907
P423148,4665
P423148,4705
P443350,907
P443350,4645
P453930,907
P453930,4662
P453930,4703
P423136,907
P423136,4665
P423136,4705
P443700,907
P443700,4645
P443370,907
P443370,4661
P443370,4702
P500240,907
P500240,4665
P500240,4712
P445832,907
P445832,4665
P445832,4705
P443359,907
P443359,4660
P423142,907
P423142,4660
P460624,907
P460624,4652
P423130,907
P423130,644
P423130,4708
P456582,907
P456582,754
P456582,4704
P481697,907
P481697,4661
P481697,4702
P474822,907
P474822,4665
P474822,4705
P472810,907
P472810,4661
P472810,4702
P503814,907
P503814,4661
P503814,4702
P445833,907
P445833,4661
P445833,4702
P462344,907
P462344,4665
P462344,4712
P423150,907
P423150,4665
P423150,4707
P443351,907
P443351,4645
P467111,907
P467111,4660
P467111,4706
P423123,907
P423123,4665
P423123,4712
P469118,907
P469118,644
P469118,4708
P479692,907
P479692,4662
P479692,4703
P475086,907
P475086,4660
P500243,4645
P500243,907
P502326,907
P502326,754
P502326,4704
P423135,907
P423135,4660
P428240,907
P428240,4660
P423134,907
P423134,4662
P423134,4703
P423127,907
P423127,4665
P423127,4705
P505139,907
P505139,4660
P443369,907
P443369,4661
P443369,4702
P423125,907
P423125,4661
P423125,4702
P443358,907
P443358,4660
P449177,907
P449177,4661
P449177,4702
P443366,907
P443366,4660
P446638,907
P446638,4652
P443361,514
P443361,472
P443361,4746
P423143,907
P423143,4662
P423143,4703
P503820,907
P503820,4652
P423690,907
P423690,4665
P423690,4712
P456569,907
P456569,4665
P456569,4705
P423145,907
P423145,4662
P423145,4703
P502441,4645
P502441,907
P467112,907
P467112,4665
P467112,4712
P445822,907
P445822,4665
P445822,4705
P455915,907
P455915,4645
P236816,514
P236816,99
P236816,4701
P453814,514
P453814,99
P453814,4701
P186805,514
P186805,99
P186805,4767
P432500,514
P432500,472
P432500,461
P454762,514
P454762,766
P454762,335
P432502,514
P432502,4672
P432504,514
P432504,133
P432504,4730
P454348,514
P454348,472
P454348,328
P467760,514
P467760,99
P467760,431
P482262,514
P482262,472
P482262,328
P439941,514
P439941,472
P439941,461
P472977,514
P472977,99
P472977,431
P456596,514
P456596,99
P456596,4732
P385477,1
P385477,3589
P385477,37
P474316,1
P474316,3589
P474316,37
P6430,1
P6430,3589
P6430,37
P439940,514
P439940,472
P439940,461
P500997,514
P500997,99
P500997,431
P396240,514
P396240,133
P396240,320
P481969,514
P481969,99
P481969,431
P415619,907
P415619,4660
P4484,1
P4484,3589
P4484,37
P483654,514
P483654,99
P483654,4784
P400057,1
P400057,1108
P400057,1742
P377821,514
P377821,133
P377821,320
P472028,907
P472028,4662
P472028,4703
P463032,514
P463032,133
P463032,4730
P475090,514
P475090,472
P475090,327
P238433,514
P238433,133
P238433,331
P444597,514
P444597,472
P444597,4746
P99901,514
P99901,133
P99901,320
P450457,514
P450457,99
P450457,4745
P437018,1
P437018,3589
P437018,4688
P467945,907
P467945,4660
P379408,514
P379408,1174
P454806,907
P454806,4660
P428500,1
P428500,1108
P428500,1742
P480162,907
P480162,4660
P297404,514
P297404,472
P297404,461
P442793,514
P442793,766
P442793,335
P481972,907
P481972,4665
P481972,4705
P416366,514
P416366,99
P416366,4701
P410469,1
P410469,3589
P410469,37
P435806,514
P435806,472
P435806,461
P416731,1
P416731,3589
P416731,37
P503999,907
P503999,4661
P503999,4702
P501542,514
P501542,4652
P475089,514
P475089,766
P475089,481
P395905,1
P395905,3589
P395905,4768
P76000,1
P76000,3589
P76000,37
P429720,514
P429720,133
P429720,538
P471544,514
P471544,133
P471544,320
P480439,1
P480439,3589
P480439,4688
P502013,1
P502013,3589
P502013,37
P480599,514
P480599,99
P480599,4767
P99902,514
P99902,133
P99902,538
P451225,514
P451225,704
P451225,4785
P475088,1
P475088,3589
P475088,4688
P454106,1
P454106,3589
P454106,37
P423548,4644
P423548,4654
P423548,4689
P457667,4645
P457667,1
P483435,514
P483435,704
P483435,4786
P375238,1
P375238,3589
P375238,37
P440916,1
P440916,3589
P440916,4688
P435915,1
P435915,3589
P435915,37
P408407,4644
P408407,4656
P408407,4692
P375237,1
P375237,3589
P375237,37
P467944,1
P467944,3589
P467944,4688
P386816,514
P386816,133
P386816,320
P435807,514
P435807,472
P435807,461
P475091,514
P475091,472
P475091,4717
P379931,1
P379931,3589
P379931,37
P441312,514
P441312,133
P441312,320
P501414,514
P501414,4652
P500313,514
P500313,133
P500313,320
P449122,1
P449122,1108
P449122,1742
P406640,1
P406640,3589
P406640,37
P475526,1
P475526,1108
P475526,1742
P428255,907
P428255,4661
P428255,4702
P380621,4644
P380621,4654
P380621,4689
P380620,4644
P380620,4675
P380620,4748
P440915,1
P440915,3589
P440915,37
P457662,1
P457662,3589
P457662,4768
P457666,4645
P457666,1
P4490,1
P4490,1108
P4490,1742
P444194,4644
P444194,4654
P444194,4689
P455023,1
P455023,1108
P455023,1742
P504675,514
P504675,472
P504675,4746
P504426,1
P504426,4652
P504426,4686
P470214,514
P470214,472
P470214,4717
P427729,907
P427729,4660
P463845,1
P463845,3589
P463845,37
P431440,4644
P431440,4654
P431440,4689
P463033,514
P463033,133
P463033,538
P400061,4644
P400061,4656
P400061,4692
P423264,907
P423264,4661
P423264,4702
P375354,907
P375354,4660
P397673,1
P397673,1108
P397673,1742
P500247,514
P500247,133
P500247,331
P416728,907
P416728,4661
P416728,4702
P471543,1
P471543,3589
P471543,4688
P481078,4644
P481078,4675
P481078,4748
P417604,907
P417604,4661
P417604,4702
P429676,907
P429676,4662
P429676,4703
P480600,907
P480600,4663
P440923,907
P440923,4662
P440923,4703
P500408,514
P500408,99
P500408,431
P504694,514
P504694,472
P504694,4746
P408542,907
P408542,4662
P408542,4703
P467761,514
P467761,99
P467761,431
P429430,514
P429430,133
P429430,320
P504692,514
P504692,133
P504692,4730
P503196,1
P503196,4652
P503196,4766
P4489,1
P4489,1108
P4489,1742
P454807,907
P454807,4662
P454807,4703
P469465,514
P469465,99
P469465,4701
P427731,907
P427731,4661
P427731,4702
P429675,907
P429675,4660
P429675,4760
P427732,907
P427732,4661
P427732,4702
P420536,1
P420536,3589
P420536,4768
P476432,907
P476432,4665
P476432,4705
P400059,4644
P400059,4675
P400059,4748
P480163,1
P480163,1108
P480163,1742
P418122,1
P418122,1108
P418122,1742
P500623,514
P500623,704
P500623,4757
P444987,907
P444987,4661
P444987,4709
P481970,907
P481970,4660
P455022,4644
P455022,4656
P455022,4692
P455584,4644
P455584,4675
P455584,4748
P440922,907
P440922,4661
P440922,4702
P481971,907
P481971,4660
P481077,907
P481077,4660
P481077,4760
P481079,1108
P481079,1749
P481079,4778
P483630,514
P483630,99
P483630,431
P504053,907
P504053,644
P504053,4708
P505332,907
P505332,4665
P505332,4787
P12420,1
P12420,3589
P12420,37
P195321,1
P195321,3589
P195321,37
P245901,1
P245901,3589
P245901,37
P418849,1
P418849,3589
P418849,37
P377485,1
P377485,3589
P377485,4688
P385301,1
P385301,3589
P385301,37
P429971,1
P429971,3589
P429971,37
P186402,1
P186402,1108
P186402,1742
P376951,1
P376951,3589
P376951,37
P224300,1
P224300,1108
P224300,1742
P406330,1
P406330,1108
P406330,1742
P419011,1
P419011,1108
P419011,1742
P382515,1
P382515,3589
P382515,37
P429970,1
P429970,3589
P429970,4688
P449367,1108
P377775,1
P377775,3589
P377775,4688
P480295,1
P480295,3589
P480295,37
P456715,1
P456715,3589
P456715,4688
P0901,1
P0901,1108
P0901,1742
P306859,4644
P306859,4656
P306859,4692
P505167,514
P505167,133
P380541,4644
P380541,4675
P380541,4748
P41391,1
P41391,3589
P41391,37
P440445,1
P440445,3589
P440445,4688
P503730,4644
P503730,4656
P503730,4692
P380539,4644
P380539,4654
P380539,4689
P430958,85
P430958,4652
P447212,907
P447212,4661
P447212,4702
P454936,907
P454936,4645
P447782,907
P447782,4661
P447782,4702
P454935,907
P454935,4645
P447781,907
P447781,4660
P464233,907
P464233,4660
P447785,907
P447785,4662
P447785,4703
P449600,4644
P449600,4656
P449600,4769
P447783,907
P447783,4665
P447783,4705
P447789,907
P447789,754
P447789,4704
P448554,907
P448554,4665
P448554,4705
P448711,907
P448711,644
P448711,4708
P447790,907
P447790,4661
P447790,4702
P456997,907
P456997,4661
P456997,4702
P447787,907
P447787,4661
P447787,4702
P454937,907
P454937,4645
P481973,907
P481973,4661
P481973,4702
P448715,907
P448715,4665
P448715,4707
P469200,907
P469200,4661
P469200,4702
P448553,907
P448553,4660
P448558,907
P448558,4660
P447788,907
P447788,4661
P447788,4702
P448557,907
P448557,4661
P448557,4702
P448542,907
P448542,644
P448542,4708
P449601,907
P449601,4660
P454375,907
P454375,4661
P454375,4754
P448716,4644
P448716,4654
P448716,4689
P481414,4644
P481414,4656
P481414,4782
P448548,907
P448548,4661
P448548,4702
P481413,4644
P481413,4656
P481413,4782
P448545,907
P448545,4665
P448545,4705
P475926,907
P475926,4652
P448546,907
P448546,4665
P448546,4705
P448549,907
P448549,4661
P448549,4702
P448544,907
P448544,4660
P474036,907
P474036,4660
P471017,907
P471017,4660
P448713,907
P448713,4661
P448713,4702
P448551,907
P448551,4660
P477150,907
P477150,4662
P477150,4703
P448550,907
P448550,4660
P448547,907
P448547,4660
P504011,907
P504011,4660
P139005,514
P139005,472
P139005,4746
P427397,907
P427397,644
P427397,4708
P391802,907
P391802,4661
P391802,4702
P397310,907
P397310,4665
P397310,4712
P411254,907
P411254,644
P411254,4708
P435209,907
P435209,4661
P435209,4709
P429662,907
P429662,644
P429662,4708
P417002,514
P417002,472
P417002,4746
P470217,907
P470217,754
P470217,4704
P467614,907
P467614,4661
P467614,4702
P383053,907
P383053,4662
P383053,4703
P460758,907
P460758,4660
P417625,907
P417625,4662
P417625,4703
P444225,907
P444225,4665
P444225,4705
P429661,907
P429661,4661
P429661,4702
P383052,907
P383052,4660
P383052,4711
P383051,907
P383051,4660
P453822,907
P453822,4661
P453822,4702
P448710,907
P448710,4665
P448710,4705
P502640,907
P502640,4665
P502640,4712
P383054,907
P383054,4661
P383054,4702
P442001,907
P442001,4660
P442263,907
P442263,4663
P440302,907
P440302,4660
P440302,4711
P476570,907
P476570,4660
P435790,907
P435790,4661
P435790,4709
P502592,4645
P502592,907
P504411,907
P504411,4663
P500151,907
P500151,4661
P500151,4702
P460622,907
P460622,4652
P504423,4644
P504423,4675
P504423,4761
P269122,907
P269122,4661
P269122,4709
P425868,4645
P425868,907
P447592,907
P447592,4661
P447592,4702
P377533,907
P377533,4661
P377533,4709
P425869,4645
P425869,907
P461439,907
P461439,4665
P461439,4705
P481340,907
P481340,4665
P481340,4705
P474825,907
P474825,4662
P474825,4703
P474826,907
P474826,4661
P474826,4702
P466877,4644
P466877,4675
P466877,4761
P501190,907
P501190,4660
P474824,907
P474824,4661
P474824,4702
P398761,907
P398761,4661
P398761,4709
P501169,907
P501169,4661
P501169,4702
P501157,907
P501157,4662
P501157,4703
P427393,907
P427393,4662
P427393,4703
P474823,907
P474823,4661
P474823,4709
P416755,907
P416755,4660
P479313,907
P479313,4660
P385773,907
P385773,4661
P385773,4702
P413613,907
P413613,4677
P413613,4752
P503927,907
P503927,644
P503927,4771
P501166,907
P501166,4660
P481341,907
P481341,4660
P411360,907
P411360,644
P411360,4708
P481975,907
P481975,4652
P481339,907
P481339,4661
P481339,4709
P466878,907
P466878,4645
P481376,907
P481376,4665
P481376,4705
P474943,907
P474943,4645
P503912,907
P503912,4652
P503906,907
P503906,4677
P503906,4752
P471545,907
P471545,4677
P471545,4752
P411540,907
P411540,4660
P411540,4788
P471546,907
P471546,4645
P411539,907
P411539,4660
P423259,907
P423259,4661
P423259,4702
P467615,907
P467615,644
P467615,4708
P448185,907
P448185,4660
P454019,907
P454019,4660
P501005,907
P501005,4660
P501005,4788
P442857,907
P442857,4661
P442857,4702
P457008,907
P457008,644
P457008,4708
P448184,907
P448184,4660
P448184,4760
P454086,907
P454086,4665
P454086,4705
P457521,907
P457521,754
P457521,4704
P429250,907
P429250,4661
P429250,4754
P454085,907
P454085,4665
P454085,4707
P473828,907
P473828,4662
P473828,4703
P429529,907
P429529,644
P429529,4708
P479632,907
P479632,4661
P479632,4702
P504007,907
P504007,4660
P504042,907
P504042,644
P504042,4708
P504001,907
P504001,4665
P504001,4707
P504064,907
P504064,644
P504064,4708
P457522,907
P457522,754
P457522,4704
P397624,907
P397624,644
P397624,4771
P479633,907
P479633,644
P479633,4708
P397623,907
P397623,644
P397623,4771
P481700,907
P481700,4652
P397622,907
P397622,644
P397622,4771
P442854,907
P442854,4661
P442854,4702
P501031,907
P501031,4661
P501031,4709
P457523,514
P457523,472
P457523,4749
P442853,907
P442853,4661
P442853,4702
P462860,4644
P462860,4654
P462860,4689
P397625,907
P397625,644
P397625,4771
P433884,907
P433884,4661
P433884,4709
P397626,907
P397626,644
P397626,4771
P397627,907
P397627,644
P397627,4771
P481699,907
P481699,644
P481699,4708
P457011,907
P457011,644
P457011,4708
P457012,907
P457012,644
P457012,4708
P457010,907
P457010,644
P457010,4708
P457009,907
P457009,644
P457009,4708
P459127,907
P459127,4663
P459130,907
P459130,4661
P459130,4702
P459128,907
P459128,4661
P459128,4702
P459129,907
P459129,4662
P459129,4703
P459126,514
P459126,133
P459126,320
P469121,907
P469121,4665
P469121,4712
P476849,514
P476849,99
P476849,4767
P475930,514
P475930,133
P475930,320
P480441,907
P480441,4661
P480441,4702
P480440,907
P480440,4665
P480440,4705
P464238,907
P464238,4660
P464243,907
P464243,4665
P464243,4705
P464239,907
P464239,4660
P464245,907
P464245,4665
P464245,4705
P467617,907
P467617,4652
P464241,907
P464241,4661
P464241,4702
P464234,907
P464234,4661
P464234,4702
P464235,907
P464235,4661
P464235,4702
P483128,907
P483128,4661
P483128,4702
P464242,907
P464242,4661
P464242,4702
P464244,907
P464244,4665
P464244,4707
P464240,907
P464240,4661
P464240,4709
P464237,907
P464237,4662
P464237,4703
P427421,907
P427421,4660
P392246,907
P392246,4661
P392246,4702
P426836,907
P426836,4665
P426836,4705
P406712,907
P406712,4661
P406712,4702
P415777,907
P415777,644
P415777,4708
P432668,907
P432668,4661
P432668,4702
P446938,907
P446938,4660
P403818,907
P403818,4663
P392245,907
P392245,4660
P392245,4706
P400259,907
P400259,4661
P400259,4702
P442566,907
P442566,4665
P442566,4705
P429515,907
P429515,4662
P429515,4703
P419222,907
P419222,754
P419222,4704
P439926,907
P439926,4661
P439926,4702
P454120,907
P454120,644
P454120,4708
P419223,907
P419223,4662
P419223,4703
P460515,907
P460515,4665
P460515,4757
P462347,907
P462347,4645
P419221,907
P419221,754
P419221,4704
P470024,907
P470024,4661
P470024,4702
P466117,907
P466117,4660
P466117,4760
P405584,907
P405584,4652
P457687,4644
P457687,4654
P457687,4689
P457205,85
P457205,4657
P457205,4699
P457685,4644
P457685,4656
P457685,4692
P476671,4644
P476671,4654
P476671,4689
P477985,907
P477985,4660
P477985,4706
P392248,907
P392248,4665
P392248,4705
P501028,907
P501028,4662
P501028,4703
P503693,907
P503693,4661
P503693,4702
P457202,85
P457202,4658
P457202,81
P475535,4645
P475535,907
P457204,85
P457204,4657
P457204,4695
P392249,907
P392249,4665
P392249,4705
P457686,4644
P457686,4675
P457686,4748
P472160,4644
P472160,4675
P472160,4761
P457203,85
P457203,4658
P457203,87
P424378,907
P424378,4660
P424378,4706
P465752,907
P465752,4645
P473304,907
P473304,4661
P473304,4702
P440658,907
P440658,4652
P471761,907
P471761,4652
P450947,907
P450947,4645
P482669,4644
P482669,4654
P482669,4689
P500601,4644
P500601,4654
P500601,4689
P500617,4644
P500617,4675
P500617,4748
P500600,85
P500600,4658
P500600,81
P502964,4645
P502964,907
P503159,4645
P503159,907
P471547,907
P471547,4645
P500605,85
P500605,4657
P500605,4694
P500603,85
P500603,4657
P500603,4695
P503294,907
P503294,4652
P501591,907
P501591,4652
P500983,907
P500983,4652
P505120,907
P505120,4652
P378169,85
P378169,4657
P378169,4723
P388515,85
P388515,4657
P388515,4698
P378162,85
P378162,3776
P378162,704
P453282,85
P453282,3776
P453282,4727
P388516,85
P388516,3776
P388516,4724
P411585,85
P411585,4657
P411585,4714
P434224,85
P434224,4657
P434224,4698
P378161,85
P378161,3776
P378161,4727
P420600,85
P420600,3776
P420600,4725
P434223,85
P434223,3776
P434223,4726
P462678,85
P462678,4657
P462678,4698
P399335,85
P399335,4658
P399335,81
P401605,85
P401605,3776
P401605,4726
P378166,85
P378166,3776
P378166,4725
P467618,85
P467618,3776
P467618,4725
P429547,85
P429547,3776
P429547,4725
P463035,85
P463035,3776
P463035,4724
P382289,85
P382289,3776
P382289,4724
P378163,85
P378163,3776
P378163,704
P479950,85
P479950,4657
P479950,4694
P378171,85
P378171,4657
P378171,4698
P422243,85
P422243,4658
P422243,81
P409921,85
P409921,3776
P409921,4727
P395399,85
P395399,4657
P395399,4698
P448866,85
P448866,4657
P448866,4698
P422603,85
P422603,3776
P422603,4724
P417004,85
P417004,3776
P417004,4727
P440278,85
P440278,4657
P440278,4714
P448441,85
P448441,3776
P448441,4726
P414092,85
P414092,3776
P414092,4725
P399336,85
P399336,4658
P399336,87
P378165,85
P378165,3776
P378165,4724
P378170,85
P378170,4657
P378170,4713
P426202,4645
P426202,85
P378167,85
P378167,3776
P378167,4725
P395398,85
P395398,3776
P395398,4725
P454055,85
P454055,4658
P454055,87
P479951,85
P479951,4657
P479951,4714
P454054,85
P454054,4658
P454054,81
P429007,85
P429007,4657
P429007,4698
P428060,4645
P428060,85
P480442,85
P480442,3776
P480442,4727
P422244,85
P422244,4658
P422244,87
P441828,85
P441828,3776
P441828,4725
P454752,85
P454752,3776
P454752,4725
P384469,85
P384469,4657
P384469,4723
P467114,85
P467114,4645
P443757,85
P443757,4657
P443757,4723
P501727,85
P501727,3776
P501727,4727
P440678,85
P440678,4657
P440678,4699
P457238,85
P457238,4657
P457238,4694
P501734,85
P501734,3776
P501734,4726
P501758,85
P501758,4657
P501758,4695
P475092,85
P475092,3776
P475092,4726
P449576,85
P449576,3776
P449576,4726
P461443,85
P461443,4657
P461443,4713
P476852,85
P476852,4657
P476852,4695
P475093,85
P475093,4657
P475093,4697
P475094,85
P475094,4658
P475094,81
P469466,85
P469466,3776
P469466,4727
P472465,85
P472465,4658
P472465,81
P475095,85
P475095,4658
P475095,87
P501799,85
P501799,4658
P501799,81
P501786,85
P501786,4658
P501786,87
P469838,85
P469838,3776
P469838,4725
P476853,85
P476853,4657
P476853,4698
P504589,85
P504589,4658
P504589,81
P476850,85
P476850,4658
P476850,81
P476851,85
P476851,4658
P476851,87
P504608,85
P504608,4657
P504608,4723
P505044,85
P505044,4652
P465753,85
P465753,4657
P465753,4723
P387891,514
P387891,133
P387891,4735
P475932,907
P475932,4661
P475932,4702
P481701,907
P481701,4660
P501421,907
P501421,4665
P501421,4705
P416049,1
P416049,3589
P416049,37
P412047,1
P412047,3589
P412047,37
P482527,1
P482527,4652
P482527,4686
P457892,1
P457892,3589
P457892,37
P482673,1
P482673,3589
P482673,4688
P471021,1
P471021,3589
P471021,4688
P457894,4645
P457894,1
P482672,1
P482672,3589
P482672,37
P471020,1
P471020,3589
P471020,37
P457891,1
P457891,3589
P457891,37
P502030,1
P502030,3589
P502030,4688
P501984,1
P501984,3589
P501984,37
P412046,1
P412046,3589
P412046,37
P457893,4645
P457893,1
P475934,1
P475934,3589
P475934,4688
P470525,1
P470525,3589
P470525,4688
P431155,1
P431155,3589
P431155,4688
P479315,1
P479315,3589
P479315,4688
P421215,1
P421215,3589
P421215,37
P475933,1
P475933,3589
P475933,37
P444199,1
P444199,3589
P444199,37
P441730,1
P441730,3589
P441730,4688
P479314,1
P479314,3589
P479314,37
P473306,4644
P473306,4654
P473306,4689
P444417,4644
P444417,4654
P444417,4689
P476672,1
P476672,4652
P476672,4686
P449551,1
P449551,3589
P449551,4688
P501769,1
P501769,4652
P501769,4686
P500158,4644
P500158,4654
P500158,4689
P454971,4644
P454971,4654
P454971,4689
P501447,1
P501447,4652
P501348,1
P501348,4652
P501348,4686
P418546,1
P418546,3589
P418546,37
P463287,1
P463287,3589
P463287,4688
P453911,1
P453911,3589
P453911,37
P461158,4644
P461158,4654
P461158,4689
P505218,1
P505218,3589
P505218,37
P505235,1
P505235,3589
P505235,4688
P431156,1
P431156,3589
P431156,4688
P478260,907
P478260,4652
P478270,907
P478270,4652
P478269,907
P478269,4652
P378284,514
P378284,472
P378284,461
P479839,907
P479839,4660
P481084,907
P481084,4660
P461159,907
P461159,4661
P461159,4702
P461160,907
P461160,4645
P461933,907
P461933,4661
P461933,4702
P500701,907
P500701,4662
P500701,4703
P473820,907
P473820,4661
P473820,4702
P454063,514
P454063,472
P454063,461
P379951,514
P379951,472
P379951,328
P501176,907
P501176,4660
P501176,4760
P475536,514
P475536,472
P475536,461
P441306,514
P441306,472
P441306,461
P427045,514
P427045,472
P427045,461
P380000,907
P380000,4660
P384114,514
P384114,133
P384114,320
P482529,907
P482529,4660
P422280,514
P422280,472
P422280,4746
P379945,514
P379945,133
P379945,320
P380027,907
P380027,4665
P380027,4705
P379995,907
P379995,4661
P379995,4702
P460732,514
P460732,472
P460732,4746
P406529,907
P406529,4665
P406529,4705
P422648,907
P422648,4660
P399934,907
P399934,4660
P399934,4759
P392892,907
P392892,4660
P446908,907
P446908,4661
P446908,4702
P380030,907
P380030,4665
P380030,4707
P422649,907
P422649,4660
P408273,907
P408273,4665
P408273,4705
P405032,907
P405032,644
P405032,4771
P454939,907
P454939,4661
P454939,4702
P380001,907
P380001,4660
P392891,907
P392891,644
P392891,4708
P379947,514
P379947,704
P379947,4757
P417359,907
P417359,4662
P417359,4703
P427513,907
P427513,4661
P427513,4702
P482263,514
P482263,472
P482263,461
P446102,907
P446102,4645
P427640,907
P427640,4662
P427640,4703
P481081,907
P481081,4660
P481082,907
P481082,4662
P481082,4703
P501153,907
P501153,4652
P481397,907
P481397,4660
P505174,907
P505174,4665
P505174,4705
P504017,907
P504017,4652
P418861,514
P418861,472
P418861,4746
P230538,907
P230538,4660
P230538,4760
P2043,907
P2043,4660
P2043,4760
P2046,907
P2046,4660
P2046,4760
P456953,85
P456953,4657
P456953,4697
P474945,4645
P474945,85
P456950,85
P456950,4657
P456950,4694
P475935,85
P475935,4657
P475935,4699
P456952,85
P456952,4658
P456952,81
P477816,85
P477816,4658
P477816,81
P456951,85
P456951,4658
P456951,87
P504117,85
P504117,4657
P504117,4697
P484042,85
P484042,4657
P484042,4697
P480443,85
P480443,4652
P476673,4649
P476673,4681
P476673,4725
P501424,85
P501424,4657
P501424,4694
P504601,85
P504601,4652
P476683,907
P476683,4677
P476683,4752
P482675,907
P482675,4661
P482675,4702
P476679,907
P476679,4677
P476679,4752
P481086,907
P481086,4660
P476678,907
P476678,4660
P476678,4706
P476674,907
P476674,4665
P476674,4705
P476675,907
P476675,4661
P476675,4702
P500705,907
P500705,4665
P500705,4707
P501017,907
P501017,4677
P501017,4752
P476676,907
P476676,4661
P476676,4702
P476680,907
P476680,4677
P476680,4752
P501004,907
P501004,4677
P501004,4752
P480300,907
P480300,4652
P476681,907
P476681,4677
P476681,4752
P501024,907
P501024,4677
P501024,4752
P476677,907
P476677,4660
P481085,907
P481085,4661
P481085,4702
P505171,907
P505171,4661
P505171,4754
P505172,907
P505172,4661
P505172,4754
P417238,907
P417238,4665
P417238,4757
P450271,907
P450271,4665
P450271,4705
P434548,907
P434548,4660
P434548,4759
P458209,907
P458209,4660
P463036,907
P463036,4660
P471025,907
P471025,4661
P471025,4702
P479318,907
P479318,644
P479318,4708
P431187,907
P431187,4665
P431187,4705
P428416,907
P428416,4663
P482676,907
P482676,4661
P482676,4702
P459141,907
P459141,4665
P459141,4707
P480301,907
P480301,4665
P480301,4707
P433616,4645
P433616,907
P477157,907
P477157,4665
P477157,4705
P503879,907
P503879,4662
P503879,4703
P414293,907
P414293,4660
P466661,907
P466661,4665
P466661,4705
P500288,907
P500288,4661
P500288,4702
P473307,4644
P473307,4654
P473307,4689
P444226,907
P444226,4660
P444226,4706
P449188,907
P449188,754
P449188,4704
P450942,4644
P450942,4654
P450942,4689
P480302,4645
P480302,907
P475540,907
P475540,4660
P480165,907
P480165,4652
P504022,4645
P504022,907
P480444,907
P480444,644
P480444,4708
P504003,4645
P504003,907
P503997,907
P503997,4652
P504614,907
P504614,4665
P504614,4707
P476493,514
P476493,99
P476493,431
P476444,514
P476444,472
