ProductId,TagId
P418221,640
P418221,4752
P418221,472
P418221,96
P455618,789
P455618,756
P455618,191
P455618,401
P455618,381
P455618,263
P455618,1508
P455618,472
P455618,754
P455618,143
P395723,492
P395723,376
P395723,1508
P395723,754
P395723,15
P395723,143
P395723,144
P455341,492
P455341,376
P455341,1508
P455341,754
P455341,15
P455341,143
P455341,1513
P455341,120
P452002,492
P452002,472
P452002,754
P452002,143
P452002,144
P452002,923
P452002,1007
P441645,1510
P441645,640
P441645,197
P441645,583
P442267,1510
P442267,640
P442267,823
P442267,452
P442267,269
P429508,1510
P429508,640
P429508,25
P429508,376
P429508,91
P429508,263
P483057,1514
P483057,1508
P483057,1515
P483057,492
P483057,754
P483057,99
P483057,91
P483057,143
P482257,492
P482257,376
P482257,1508
P482257,754
P482257,583
P482257,143
P482257,144
P482259,1516
P482259,357
P482259,899
P482259,96
P482259,143
P483078,1514
P483078,259
P483078,85
P483078,263
P483078,1508
P483078,754
P483078,143
P482258,616
P482258,472
P482258,754
P482258,867
P482258,351
P482258,143
P482256,492
P482256,472
P482256,1508
P482256,754
P482256,583
P482256,143
P500880,492
P500880,472
P500880,1508
P500880,754
P500880,583
P500880,143
P500880,144
P504987,401
P504987,381
P504987,754
P504987,460
P504987,143
P504987,144
P480589,25
P480589,81
P480581,542
P480581,993
P480581,3
P480593,85
P480593,1517
P480596,87
P480596,95
P480596,1518
P480596,85
P480587,1519
P480590,85
P480590,91
P480584,365
P480594,1307
P480594,81
P480591,134
P480591,236
P480591,85
P480591,77
P500779,602
P500779,259
P500779,295
P500779,81
P480595,1307
P480595,87
P504592,815
P504592,285
P504592,955
P504592,85
P504592,83
P502003,888
P502003,289
P502003,25
P502003,989
P502003,85
P502003,95
P502005,29
P502005,888
P502005,289
P502005,25
P502005,989
P502005,85
P502005,95
P501966,1520
P501966,629
P501966,261
P501966,85
P501966,296
P501997,989
P501997,85
P501997,629
P501997,262
P501997,3
P501997,356
P501997,85
P502031,1521
P502031,989
P502031,85
P502031,3
P501960,271
P501960,93
P501960,1522
P501960,85
P501960,1523
P501982,93
P501982,94
P501982,262
P501982,85
P501982,1524
P501982,83
P501989,29
P501989,271
P501989,93
P501989,1522
P501989,85
P501989,1523
P502011,352
P502011,1525
P502011,1526
P502011,647
P502011,85
P502011,3
P502022,285
P502022,1527
P502022,989
P502022,85
P502022,262
P502022,95
P502022,135
P501949,93
P501949,1528
P501949,1529
P501949,85
P501949,986
P501983,346
P501983,853
P501983,1530
P501983,85
P501983,403
P502017,82
P502017,948
P502017,1531
P502017,259
P502017,85
P502017,3
P501961,1532
P501961,85
P501961,91
P501958,404
P501958,85
P501958,95
P501958,72
P501958,87
P502026,29
P502026,285
P502026,1527
P502026,989
P502026,85
P502026,262
P502026,95
P502026,135
P501977,29
P501977,93
P501977,94
P501977,262
P501977,85
P501977,1524
P501995,1534
P502019,853
P502019,1535
P502019,989
P502019,85
P502019,83
P501972,942
P501972,1061
P501972,273
P501972,940
P501972,78
P501972,1536
P501968,325
P501968,290
P501968,85
P501968,95
P502008,85
P502008,1538
P502008,364
P502008,1539
P502008,60
P502068,29
P502068,346
P502068,853
P502068,1530
P502068,85
P502068,403
P502001,789
P502001,376
P502001,407
P502001,85
P502001,583
P502014,986
P502014,295
P502014,82
P502014,948
P502014,81
P501979,170
P501979,1540
P501979,1541
P501979,85
P502000,1542
P502000,629
P502000,81
P501974,346
P501974,95
P501974,605
P501974,72
P501974,87
P501974,85
P501974,77
P503312,259
P503312,1015
P503312,1093
P501963,989
P501963,85
P501963,262
P501963,3
P501963,90
P502033,29
P502033,853
P502033,1535
P502033,989
P502033,85
P502033,83
P501986,29
P501986,404
P501986,85
P501986,95
P501986,72
P501986,87
P502024,93
P502024,73
P502024,85
P503303,789
P503303,1543
P503303,1022
P503303,945
P501967,29
P501967,93
P501967,1529
P501967,85
P501962,29
P501962,90
P501962,443
P501962,285
P501962,85
P501962,83
P502027,29
P502027,90
P502027,85
P502027,95
P502027,78
P502027,87
P501992,90
P501992,85
P501992,95
P501992,78
P501992,87
P502020,345
P502020,27
P502020,85
P502020,96
P503296,145
P503296,1543
P503296,690
P503296,1544
P501970,769
P501970,569
P501970,85
P501970,83
P501993,90
P501993,443
P501993,285
P501993,85
P501993,83
P501971,29
P501971,90
P501971,815
P501971,285
P501971,85
P501971,403
P502007,243
P502007,249
P502007,1534
P501978,176
P501978,1534
P501975,90
P501975,1534
P501980,29
P501980,90
P501980,81
P502060,29
P502060,90
P502060,1534
P501987,90
P501987,815
P501987,285
P501987,85
P501987,403
P501953,90
P501953,81
P501952,1545
P501952,1546
P501952,1547
P501952,81
P462672,1548
P462672,1549
P462672,85
P462672,91
P482668,1550
P482668,970
P482668,262
P482668,95
P457410,1314
P457410,81
P474035,1551
P474035,170
P474035,77
P457409,1314
P457409,87
P469453,1550
P469453,916
P469453,78
P469453,87
P474820,877
P474820,1552
P474820,853
P474820,365
P457411,72
P457411,73
P457411,85
P457411,27
P500289,104
P500289,354
P500289,15
P501553,1551
P501553,170
P501553,86
P501553,236
P501553,81
P501418,1551
P501418,170
P501418,236
P501418,87
P467610,29
P467610,1314
P467610,81
P474821,29
P474821,1550
P474821,916
P474821,78
P474821,87
P467612,72
P467612,73
P467612,27
P467612,85
P467612,77
P467612,14
P467611,29
P467611,1314
P467611,87
P500876,29
P500876,104
P500876,354
P500876,15
P504787,122
P504787,400
P504787,12
P504787,81
P505032,1551
P505032,170
P505032,1550
P505032,970
P505032,262
P505032,95
P505032,85
P505032,3
P472021,1553
P472021,1553
P472021,468
P472021,247
P472021,236
P472021,129
P472023,1554
P472023,95
P472023,1101
P472023,207
P472023,1507
P472023,149
P472025,542
P472025,1006
P472025,602
P472025,91
P482260,1006
P482260,1143
P482260,472
P482260,91
P482260,236
P482260,96
P504988,1555
P504988,1556
P504988,248
P504988,149
P504988,207
P504988,1557
P472024,26
P472024,984
P472024,599
P472024,159
P472024,162
P472024,164
P472024,77
P472022,1558
P472022,236
P472022,608
P472022,263
P481342,602
P481342,236
P481342,1559
P481342,3
P481342,1560
P481342,1561
P481067,1562
P481067,1563
P481067,1564
P481075,1565
P481075,96
P481068,1566
P481068,1567
P500881,1568
P500881,848
P500881,1567
P481069,1569
P481069,1570
P481069,1567
P500862,376
P500862,871
P500862,631
P481072,1571
P481072,815
P481072,1567
P481073,1572
P481073,1573
P481073,1567
P503686,1574
P503686,1575
P503686,1567
P481070,1576
P481070,1577
P481070,1567
P501762,1578
P501762,1579
P468353,1580
P468353,766
P468353,99
P468353,95
P468353,470
P484039,1581
P484039,26
P484039,596
P484039,135
P484039,324
P481968,283
P481968,1582
P481968,1583
P481968,1584
P481968,83
P481968,561
P481968,472
P479311,1585
P479311,1586
P479311,130
P479311,437
P481694,1581
P481694,26
P481694,96
P481694,461
P469461,1587
P469461,1588
P469461,437
P469461,99
P469461,284
P501512,1589
P501512,1591
P501512,434
P501512,899
P501512,133
P501512,472
P501512,1592
P482522,283
P482522,1582
P482522,425
P482522,1593
P482522,538
P504051,1581
P504051,26
P504051,596
P504051,135
P504051,324
P504051,1594
P504051,351
P504051,284
P504051,766
P504051,99
P469455,1516
P469455,1595
P469455,236
P469455,490
P469455,135
P473701,135
P473701,438
P481696,1581
P481696,26
P481696,243
P481696,96
P481696,348
P481696,187
P469460,1587
P469460,95
P469460,548
P469460,1596
P469460,461
P469460,328
P479949,478
P479949,766
P479949,99
P479949,434
P469458,1589
P469458,490
P469458,434
P501014,29
P501014,1589
P501014,1597
P501014,1598
P501014,133
P501014,472
P501014,434
P502023,283
P502023,1582
P502023,1599
P502023,97
P502023,133
P502023,472
P502023,1584
P502023,1592
P475525,1580
P475525,766
P475525,99
P475525,95
P475525,470
P475525,98
P475525,342
P475525,3
P469459,165
P469459,481
P469459,95
P469459,481
P469456,1600
P469456,323
P469456,324
P469457,899
P469457,171
P469457,130
P469457,327
P504669,1587
P504669,1588
P504669,243
P504669,1601
P504669,731
P504669,130
P504669,327
P469454,22
P469454,91
P469454,206
P469454,1602
P481695,1581
P481695,26
P481695,96
P481695,461
P481695,1254
P404918,83
P404918,1603
P404918,467
P404918,1174
P404918,1113
P396014,1604
P396014,1603
P396014,1174
P396014,27
P396014,3
P381211,1605
P381211,1606
P381211,207
P381211,1604
P381211,1304
P381211,1174
P381211,27
P381210,1604
P381210,91
P381210,1174
P381210,1604
P381210,27
P416422,1607
P416422,528
P416422,1174
P416422,1113
P416422,3
P385341,1608
P385341,1174
P385341,1604
P385341,272
P385341,95
P385341,27
P430966,1605
P430966,1606
P430966,1601
P430966,358
P430966,83
P430966,1603
P430966,467
P430966,284
P381312,1609
P381312,1610
P381312,1174
P381312,947
P381312,390
P381312,886
P381312,1452
P381313,793
P381313,1611
P381313,1612
P381313,1174
P381313,1613
P381311,1614
P381311,1174
P381311,1113
P381311,1304
P381213,604
P381213,1162
P381213,755
P381213,756
P381213,143
P381213,192
P381213,95
P459147,1615
P459147,1616
P459147,352
P459147,1617
P459147,1618
P459147,1613
P438934,650
P438934,1619
P438934,1620
P438934,24
P438934,27
P500119,1621
P500119,1622
P500119,1623
P500119,1174
P500119,1113
P500119,3
P459146,1624
P459146,1613
P459146,1174
P459146,3
P477418,352
P477418,25
P477418,804
P477418,306
P477418,390
P477418,1452
P501231,2
P501231,3
P500792,1628
P500792,1629
P500792,6
P500792,7
P500792,8
P500792,14
P500792,15
P501232,86
P501232,6
P501232,7
P501232,8
P501232,14
P501232,15
P500766,1628
P500766,1629
P500766,6
P500766,7
P500766,8
P501152,1630
P501152,1628
P501152,1629
P501218,86
P501218,6
P501218,7
P501218,8
P501263,919
P501263,1631
P501263,6
P501263,7
P501263,8
P501263,14
P501263,15
P501257,1628
P501257,1629
P501257,289
P501257,1632
P501287,1633
P501287,1634
P501287,6
P501287,7
P501287,8
P501287,14
P501287,15
P501266,919
P501266,1631
P501266,6
P501266,7
P501266,8
P501297,1628
P501297,1629
P501297,1374
P501297,65
P501252,1635
P501252,1636
P501252,6
P501252,7
P501252,8
P501252,14
P501252,15
P501220,1637
P501220,6
P501220,7
P501220,8
P501220,14
P501220,15
P501303,1633
P501303,1634
P501303,6
P501303,7
P501303,8
P501291,1635
P501291,1636
P501291,6
P501291,7
P501291,8
P501227,1637
P501227,6
P501227,7
P501227,8
P405462,1638
P405468,1640
P448181,1641
P448181,1642
P448181,248
P448181,1404
P448181,96
P448181,1643
P429043,1644
P429043,155
P429043,1645
P429043,1646
P429043,1513
P429043,1647
P429043,1648
P473268,29
P473268,416
P473268,1513
P473268,1647
P473268,1648
P473268,1650
P430809,988
P430809,1645
P430809,1646
P430809,1254
P430809,97
P473269,416
P473269,29
P473269,1652
P473269,1254
P443352,29
P443352,408
P443352,1654
P443352,250
P423688,408
P423688,1654
P423688,250
P423148,1655
P423148,602
P423148,91
P443350,29
P443350,1655
P443350,602
P443350,91
P453930,159
P453930,162
P453930,133
P453930,96
P423136,1657
P423136,602
P423136,83
P443700,29
P443700,1657
P443700,602
P443700,83
P443370,159
P443370,162
P443370,96
P500240,408
P500240,1659
P500240,250
P445832,1186
P445832,797
P445832,26
P445832,986
P445832,149
P443359,26
P443359,252
P443359,95
P443359,129
P423142,1334
P423142,1660
P423142,129
P460624,1661
P460624,656
P460624,26
P460624,97
P423130,1662
P423130,165
P423130,669
P423130,77
P456582,16
P456582,1663
P456582,137
P456582,616
P456582,754
P456582,1664
P481697,1665
P481697,359
P481697,96
P481697,348
P481697,187
P474822,408
P474822,208
P474822,149
P472810,1362
P472810,1666
P472810,96
P503814,1667
P503814,26
P503814,194
P503814,96
P445833,221
P445833,641
P445833,797
P445833,96
P462344,346
P462344,282
P462344,1669
P423150,175
P443351,29
P443351,175
P467111,194
P467111,1186
P467111,797
P467111,91
P423123,408
P423123,1670
P423123,250
P469118,148
P469118,170
P469118,77
P479692,1671
P479692,205
P479692,1289
P479692,133
P479692,83
P475086,83
P475086,129
P500243,29
P500243,408
P500243,1659
P500243,250
P502326,1667
P502326,26
P502326,669
P502326,1672
P502326,129
P423135,804
P423135,604
P423135,272
P423135,129
P428240,1124
P428240,381
P428240,83
P428240,129
P423134,1662
P423134,165
P423134,1096
P423134,133
P423134,95
P423127,1673
P423127,149
P505139,634
P505139,1674
P505139,1675
P505139,95
P443369,1676
P443369,219
P443369,1677
P443369,167
P423125,1673
P423125,96
P423125,666
P443358,24
P443358,170
P443358,658
P443358,129
P449177,221
P449177,1362
P449177,197
P449177,96
P443366,1678
P443366,88
P443366,143
P443366,129
P446638,165
P446638,734
P446638,204
P443361,1679
P443361,380
P443361,143
P423143,1680
P423143,1681
P423143,133
P423143,195
P423143,77
P503820,408
P503820,1682
P503820,1683
P503820,97
P423690,26
P423690,172
P423690,864
P423690,187
P423690,149
P456569,1334
P456569,798
P456569,179
P456569,149
P423145,221
P423145,1684
P423145,133
P423145,685
P502441,29
P502441,1667
P502441,26
P502441,669
P502441,1672
P502441,129
P467112,408
P467112,1654
P467112,250
P467112,1254
P467112,994
P445822,24
P445822,170
P445822,149
P455915,29
P455915,1662
P455915,165
P455915,669
P455915,77
P236816,1685
P236816,1686
P236816,99
P236816,243
P453814,99
P453814,243
P453814,91
P186805,1685
P186805,1686
P186805,99
P186805,1687
P186805,247
P186805,373
P432500,1688
P432500,472
P432500,376
P432500,461
P454762,1688
P454762,1689
P454762,243
P454762,335
P432502,1688
P432502,243
P432502,472
P432502,434
P432504,1688
P432504,437
P432504,434
P454348,1685
P454348,1690
P454348,26
P454348,1691
P454348,328
P467760,1692
P467760,1685
P467760,1253
P467760,431
P482262,1688
P482262,328
P439941,1685
P439941,1690
P439941,26
P439941,243
P439941,461
P439941,143
P472977,1692
P472977,1685
P472977,1690
P472977,130
P472977,431
P456596,1685
P456596,1686
P456596,1695
P456596,99
P456596,373
P385477,1696
P385477,1685
P385477,1697
P385477,1698
P474316,1696
P474316,1685
P474316,6
P474316,7
P474316,8
P6430,1699
P6430,6
P6430,7
P6430,8
P439940,1685
P439940,1690
P439940,351
P439940,461
P439940,143
P500997,1692
P500997,1685
P500997,1690
P500997,431
P396240,1700
P396240,1701
P396240,1702
P396240,261
P396240,320
P481969,1685
P481969,1686
P481969,1253
P481969,90
P481969,431
P415619,1703
P415619,26
P415619,1402
P4484,1704
P4484,1705
P483654,1685
P483654,1686
P483654,99
P483654,339
P400057,1706
P400057,6
P400057,7
P400057,48
P377821,1700
P377821,1707
P377821,1708
P377821,320
P472028,1709
P472028,1710
P472028,804
P472028,1711
P472028,133
P472028,96
P463032,1712
P463032,1713
P463032,437
P463032,434
P475090,1685
P475090,1690
P475090,1713
P475090,1714
P475090,327
P475090,324
P238433,1700
P238433,420
P238433,79
P238433,416
P238433,420
P238433,423
P444597,1688
P444597,472
P444597,376
P444597,380
P99901,1700
P99901,425
P99901,320
P450457,1692
P450457,1685
P450457,138
P450457,307
P450457,130
P450457,431
P437018,1696
P437018,1685
P437018,1697
P437018,1698
P467945,1709
P467945,1710
P467945,804
P467945,1711
P467945,604
P467945,95
P379408,1174
P379408,243
P454806,1709
P454806,1710
P454806,197
P454806,95
P428500,1706
P428500,6
P428500,7
P428500,8
P480162,1716
P480162,1717
P480162,272
P480162,135
P297404,1690
P297404,518
P297404,466
P297404,351
P297404,1718
P297404,461
P442793,1692
P442793,335
P481972,4
P481972,269
P481972,809
P481972,472
P481972,149
P416366,1685
P416366,1686
P416366,99
P416366,457
P416366,295
P410469,1696
P410469,1685
P410469,1719
P410469,1697
P435806,1703
P435806,904
P435806,280
P435806,1720
P435806,755
P435806,756
P435806,143
P435806,144
P416731,1705
P416731,1162
P503999,1709
P503999,1710
P503999,1166
P503999,1721
P503999,4752
P503999,96
P501542,29
P501542,1692
P501542,1685
P501542,431
P501542,3
P475089,1685
P475089,1690
P475089,518
P475089,324
P475089,481
P395905,1696
P395905,1685
P395905,85
P395905,263
P76000,599
P76000,1705
P429720,1700
P429720,1722
P429720,425
P429720,130
P429720,538
P471544,1700
P471544,1687
P471544,406
P471544,131
P471544,261
P471544,247
P471544,316
P471544,380
P480439,1696
P480439,1685
P480439,6
P480439,7
P480439,8
P502013,1699
P502013,8
P502013,1724
P480599,99
P480599,1687
P480599,96
P99902,1725
P99902,538
P99902,425
P451225,1688
P451225,316
P451225,1726
P475088,1704
P475088,1705
P454106,1696
P454106,1685
P454106,98
P454106,1727
P454106,6
P454106,7
P454106,48
P423548,1696
P423548,1685
P423548,80
P423548,376
P423548,86
P457667,1699
P457667,6
P457667,7
P457667,8
P483435,1685
P483435,1686
P483435,431
P483435,728
P375238,1685
P375238,1686
P375238,6
P375238,1230
P440916,1696
P440916,1685
P440916,6
P440916,7
P440916,48
P435915,1729
P435915,1685
P408407,1706
P408407,63
P408407,460
P375237,1685
P375237,1686
P375237,6
P375237,7
P375237,8
P467944,1696
P467944,1685
P467944,98
P467944,1727
P386816,1700
P386816,1707
P386816,1708
P386816,425
P386816,320
P435807,1703
P435807,904
P435807,280
P435807,1720
P435807,755
P435807,756
P435807,143
P435807,144
P435807,1254
P475091,1685
P475091,1690
P475091,322
P475091,1720
P475091,324
P379931,1705
P441312,1700
P441312,1730
P441312,1731
P441312,261
P441312,320
P501414,1696
P501414,1685
P501414,1697
P501414,1698
P501414,1732
P501414,30
P501414,3
P500313,29
P500313,1700
P500313,320
P500313,204
P500313,3
P449122,1706
P449122,8
P406640,1699
P406640,6
P406640,1733
P406640,6
P406640,7
P406640,48
P475526,1706
P475526,945
P428255,1709
P428255,1295
P428255,96
P428255,31
P380621,1699
P380621,376
P380621,86
P380620,1699
P380620,1359
P440915,1696
P440915,1685
P440915,6
P440915,7
P440915,48
P457662,1699
P457662,85
P457662,263
P457666,1699
P457666,6
P457666,1733
P457666,6
P457666,7
P457666,48
P4490,1734
P444194,1699
P444194,1735
P444194,1736
P444194,25
P444194,587
P444194,376
P444194,85
P444194,91
P455023,578
P455023,6
P455023,7
P455023,48
P504675,1685
P504675,1690
P504675,243
P504675,171
P504675,514
P504675,380
P504426,1696
P504426,1685
P504426,6
P504426,7
P504426,8
P504426,3
P470214,1690
P470214,280
P470214,954
P470214,323
P470214,15
P427729,1709
P427729,1295
P427729,155
P427729,494
P463845,1699
P463845,6
P463845,7
P463845,8
P463845,1740
P431440,1696
P431440,1685
P431440,376
P431440,91
P463033,1700
P463033,1741
P463033,425
P463033,538
P400061,1706
P400061,63
P400061,15
P423264,511
P423264,609
P423264,26
P423264,1146
P423264,804
P423264,96
P375354,1709
P375354,1710
P375354,24
P375354,167
P375354,158
P375354,494
P397673,1685
P397673,578
P397673,1742
P500247,1700
P500247,1743
P500247,420
P500247,83
P416728,1703
P416728,26
P416728,1402
P416728,1254
P471543,1699
P471543,6
P471543,7
P471543,8
P471543,1740
P481078,1706
P481078,1245
P481078,986
P417604,625
P417604,612
P417604,72
P417604,359
P417604,1171
P417604,381
P417604,608
P429676,625
P429676,612
P429676,746
P429676,359
P429676,1171
P429676,133
P429676,83
P480600,1692
P480600,1685
P480600,99
P480600,135
P440923,1709
P440923,1295
P440923,155
P440923,133
P440923,27
P500408,1685
P500408,1686
P500408,90
P500408,431
P500408,1254
P504694,1685
P504694,1690
P504694,466
P504694,171
P504694,351
P504694,380
P408542,511
P408542,609
P408542,133
P408542,96
P467761,1692
P467761,1685
P467761,431
P467761,1254
P429430,1700
P429430,1744
P429430,425
P429430,320
P504692,1700
P504692,1712
P504692,133
P504692,514
P504692,434
P504692,1745
P504692,600
P504692,601
P503196,1706
P503196,6
P503196,7
P503196,48
P503196,30
P503196,3
P4489,6
P4489,1706
P454807,1709
P454807,1710
P454807,197
P454807,133
P454807,95
P469465,1692
P469465,1685
P469465,99
P469465,135
P469465,1254
P427731,1709
P427731,1295
P427731,243
P427731,1093
P427731,899
P427731,96
P429675,625
P429675,612
P429675,180
P429675,359
P429675,1171
P429675,381
P427732,1709
P427732,1295
P427732,202
P427732,1410
P427732,247
P427732,96
P420536,1706
P420536,312
P420536,15
P476432,1709
P476432,1710
P476432,804
P476432,1711
P476432,149
P400059,1706
P400059,583
P480163,1685
P480163,578
P480163,1249
P418122,1685
P418122,578
P418122,1249
P500623,133
P500623,99
P500623,514
P500623,1304
P444987,1709
P444987,1295
P444987,1747
P444987,1748
P444987,494
P481970,625
P481970,612
P481970,904
P481970,1171
P481970,494
P481970,129
P455022,578
P455022,63
P455022,460
P455584,1706
P455584,1749
P455584,83
P440922,1709
P440922,1295
P440922,345
P440922,615
P440922,606
P481971,625
P481971,612
P481971,345
P481971,1171
P481971,494
P481971,129
P481077,1709
P481077,1710
P481077,24
P481077,608
P481077,583
P481079,1706
P481079,582
P481079,135
P483630,1685
P483630,1686
P483630,1253
P483630,1713
P483630,431
P483630,728
P504053,1709
P504053,1703
P504053,77
P505332,1685
P505332,26
P505332,1445
P505332,1750
P12420,325
P12420,74
P12420,6
P12420,7
P12420,48
P195321,511
P245901,1751
P245901,6
P245901,7
P245901,48
P418849,325
P418849,74
P418849,6
P418849,345
P377485,325
P377485,74
P377485,6
P377485,7
P377485,48
P377485,14
P377485,15
P385301,1752
P385301,6
P385301,7
P385301,8
P429971,1752
P429971,1753
P186402,325
P186402,74
P186402,124
P186402,578
P186402,6
P186402,7
P186402,48
P376951,124
P376951,560
P224300,511
P224300,1108
P406330,511
P406330,1108
P406330,6
P406330,7
P406330,8
P419011,325
P419011,74
P419011,6
P419011,345
P419011,124
P419011,578
P382515,124
P382515,560
P382515,345
P429970,1752
P429970,1753
P429970,14
P429970,15
P449367,1752
P449367,1754
P377775,124
P377775,560
P377775,1105
P480295,1752
P480295,1755
P480295,6
P480295,7
P480295,48
P456715,511
P456715,6
P456715,7
P456715,8
P456715,14
P456715,15
P0901,124
P0901,578
P306859,325
P306859,74
P306859,124
P306859,578
P306859,63
P505167,609
P505167,133
P505167,429
P505167,434
P380541,964
P380541,263
P380541,63
P41391,964
P41391,263
P41391,6
P41391,7
P41391,8
P440445,964
P440445,263
P440445,14
P440445,15
P503730,964
P503730,263
P503730,1189
P503730,62
P503730,63
P380539,964
P380539,263
P380539,376
P380539,1073
P430958,1025
P430958,1756
P430958,1757
P430958,259
P430958,295
P430958,85
P430958,301
P430958,204
P447212,348
P447212,96
P454936,29
P454936,348
P454936,96
P447782,243
P447782,1143
P454935,29
P454935,243
P454935,1143
P447781,472
P447781,95
P464233,29
P464233,472
P464233,95
P447785,133
P447785,95
P449600,376
P449600,365
P447783,149
P447789,111
P447789,1143
P447789,143
P447789,144
P448554,879
P448554,149
P448711,472
P448711,77
P447790,1143
P456997,167
P456997,96
P447787,804
P447787,4752
P447787,96
P454937,29
P454937,804
P454937,4752
P454937,96
P481973,1370
P481973,169
P481973,96
P448715,180
P448715,175
P469200,357
P469200,162
P469200,159
P469200,162
P469200,96
P448553,472
P448553,95
P448553,604
P448558,82
P448558,472
P448558,95
P447788,176
P447788,96
P448557,82
P448557,96
P448542,82
P448542,77
P449601,472
P449601,95
P449601,325
P454375,82
P454375,1186
P454375,182
P454375,27
P448716,4752
P448716,376
P448716,95
P481414,986
P448548,1759
P448548,26
P448548,1546
P448548,348
P448548,96
P481413,1143
P448545,1759
P448545,26
P448545,1546
P448545,296
P448545,149
P475926,1760
P475926,97
P448546,1759
P448546,26
P448546,1546
P448546,879
P448546,149
P448549,164
P448549,96
P448544,1759
P448544,26
P448544,1546
P448544,472
P448544,95
P474036,871
P474036,1212
P474036,83
P471017,804
P471017,4752
P471017,472
P471017,95
P448713,82
P448713,182
P448713,27
P448551,164
P448551,472
P448551,583
P477150,804
P477150,4752
P477150,133
P477150,95
P448550,164
P448550,472
P448550,95
P448547,1759
P448547,26
P448547,1546
P448547,472
P448547,95
P448547,604
P504011,804
P504011,4752
P504011,167
P504011,95
P139005,1435
P139005,248
P139005,1762
P139005,380
P427397,346
P427397,1763
P427397,669
P427397,127
P427397,77
P391802,1764
P391802,189
P391802,252
P391802,95
P397310,1765
P397310,248
P397310,249
P397310,250
P411254,1766
P411254,77
P435209,673
P435209,172
P435209,296
P429662,1435
P429662,1768
P429662,1324
P429662,248
P429662,1101
P429662,77
P417002,1435
P417002,1714
P417002,380
P470217,130
P470217,111
P470217,1061
P470217,408
P470217,164
P470217,616
P470217,754
P470217,143
P470217,144
P467614,162
P467614,1769
P467614,159
P467614,162
P467614,164
P467614,96
P383053,221
P383053,1771
P383053,131
P383053,205
P383053,133
P383053,95
P460758,312
P460758,1763
P460758,179
P460758,1379
P460758,177
P460758,95
P417625,194
P417625,133
P417625,95
P444225,384
P444225,1763
P444225,1773
P444225,149
P444225,1775
P429661,1435
P429661,1445
P429661,1367
P429661,248
P429661,638
P429661,83
P383052,221
P383052,1771
P383052,80
P383052,201
P383052,95
P383051,221
P383051,1771
P383051,309
P383051,222
P383051,95
P453822,181
P453822,1776
P453822,131
P453822,187
P453822,182
P453822,638
P453822,666
P448710,1435
P448710,248
P448710,1101
P448710,149
P502640,1777
P502640,294
P502640,472
P502640,250
P383054,221
P383054,1771
P383054,1778
P383054,1715
P383054,96
P442001,348
P442001,648
P442001,95
P442263,1764
P442263,99
P442263,1782
P440302,1764
P440302,201
P440302,452
P440302,95
P476570,131
P476570,1334
P476570,194
P476570,150
P476570,157
P476570,134
P476570,95
P435790,673
P435790,606
P435790,296
P502592,29
P502592,1777
P502592,294
P502592,472
P502592,250
P504411,1777
P504411,252
P504411,99
P504411,295
P500151,1783
P500151,629
P500151,153
P500151,947
P500151,96
P460622,1784
P460622,1771
P460622,97
P504423,1785
P504423,236
P504423,376
P504423,250
P269122,1786
P269122,1787
P269122,892
P269122,629
P269122,408
P269122,184
P269122,682
P425868,29
P425868,1786
P425868,1787
P425868,892
P425868,629
P425868,408
P425868,184
P425868,682
P447592,1786
P447592,1787
P447592,248
P447592,249
P447592,802
P447592,96
P377533,1786
P377533,1787
P377533,851
P377533,408
P377533,184
P377533,682
P425869,29
P425869,1786
P425869,1787
P425869,851
P425869,408
P425869,184
P425869,682
P461439,348
P461439,862
P461439,514
P461439,806
P461439,300
P461439,149
P481340,1786
P481340,1787
P481340,408
P481340,602
P481340,83
P474825,155
P474825,194
P474825,1788
P474825,131
P474825,1789
P474825,133
P474825,96
P474826,155
P474826,194
P474826,1788
P474826,291
P474826,134
P474826,96
P466877,1786
P466877,1787
P466877,207
P466877,376
P466877,27
P466877,184
P501190,159
P501190,162
P501190,864
P501190,478
P501190,72
P501190,95
P474824,155
P474824,194
P474824,1788
P474824,157
P474824,189
P474824,27
P398761,1786
P398761,1787
P398761,138
P398761,150
P398761,408
P398761,184
P398761,682
P398761,1790
P398761,26
P501169,159
P501169,162
P501169,864
P501169,1791
P501169,1096
P501169,641
P501169,96
P501157,159
P501157,162
P501157,864
P501157,1096
P501157,641
P501157,133
P501157,27
P427393,348
P427393,862
P427393,1516
P427393,1792
P427393,133
P427393,83
P474823,155
P474823,194
P474823,1788
P474823,157
P474823,291
P474823,134
P474823,184
P416755,348
P416755,862
P416755,170
P416755,1720
P479313,155
P479313,194
P479313,1788
P479313,345
P479313,189
P479313,95
P385773,348
P385773,862
P385773,359
P385773,1093
P413613,467
P413613,648
P413613,1793
P503927,159
P503927,162
P503927,864
P503927,1794
P503927,164
P503927,27
P503927,77
P501166,159
P501166,162
P501166,864
P501166,731
P501166,129
P481341,1786
P481341,1787
P481341,408
P481341,129
P411360,348
P411360,862
P411360,236
P411360,1795
P411360,77
P481975,1786
P481975,1787
P481975,408
P481975,988
P481975,851
P481339,1786
P481339,1787
P481339,408
P481339,988
P481339,892
P481339,629
P466878,29
P466878,1786
P466878,1787
P466878,207
P466878,376
P466878,27
P466878,184
P481376,29
P481376,1786
P481376,1787
P481376,408
P481376,602
P481376,83
P474943,29
P474943,1786
P474943,1787
P474943,138
P474943,150
P474943,408
P474943,184
P474943,682
P474943,1790
